Column1,after_arousal,before_arousal,after_valence,before_valence,weekend,sun,commute,occupants,length,flow,speed,sudden_events,steering,braking,ID
1269,-1.15028E+13,-3.10445E+13,3.39229E+14,7.31332E+14,0,-9.08791E+14,0,1,3.1861E+14,-6.98786E+14,4.73378E+14,1.28904E+14,-2.06789E+14,3.22756E+14,9
1270,-2.73271E+14,7.32939E+14,6.34854E+14,1.32868E+14,1,-6.33649E+14,0,0,6.13762E+14,2.06499E+14,2.40833E+14,1.95802E+14,-6.666E+14,-1.47766E+13,9
1271,-3.65155E+14,-2.6677E+14,-1.96665E+14,6.71597E+14,1,-9.08791E+14,0,0,7.95536E+14,-4.519E+14,1.78935E+13,2.06657E+12,-4.85597E+14,-9.95238E+14,9
1272,-2.83481E+14,-2.22914E+14,-2.26227E+14,-2.91249E+14,0,4.11095E+14,1,0,-1.14656E+14,-1.78094E+14,1.16971E+14,-2.06633E+14,-2.75434E+14,-5.32193E+14,9
1273,-1.66075E+14,-1.13274E+14,9.89603E+14,2.53453E+14,0,5.6661E+14,0,0,-8.16753E+14,-2.23667E+14,-1.75347E+13,-7.27823E+14,2.29932E+14,-5.75385E+13,9
1274,-1.09924E+14,-4.20085E+14,1.28523E+14,1.80656E+14,0,-9.08791E+14,0,0,-7.53144E+14,1.16374E+14,1.18612E+14,-5.32959E+14,-3.32659E+14,-9.24255E+14,9
1275,-1.09924E+14,-1.2972E+14,1.02729E+14,4.92392E+14,0,1.43989E+14,0,0,3.7387E+14,1.71318E+14,3.21809E+14,3.42071E+14,-5.56717E+14,-2.61489E+14,9
1276,-1.04819E+14,-2.00805E+13,1.10785E+14,9.70271E+14,0,1.48375E+14,0,1,-6.82662E+14,5.98949E+14,1.25972E+14,-9.09388E+14,-2.46717E+14,-5.40862E+14,9
1277,-1.45656E+14,-1.90022E+14,9.89603E+14,1.08974E+14,0,6.46361E+14,0,1,-2.05761E+13,-1.50742E+14,-1.21644E+14,1.06271E+14,7.35853E+14,2.09057E+14,9
1278,2.37779E+12,1.84741E+14,1.04873E+14,1.20921E+14,0,-9.08791E+14,1,0,3.51354E+14,-5.94863E+14,8.00543E+14,-2.299E+14,-6.24798E+14,7.01055E+14,9
1279,-3.33545E+14,1.44379E+14,4.36038E+14,1.03001E+14,0,-1.87041E+14,1,0,2.25203E+14,-6.12329E+14,1.80924E+14,3.63168E+14,-7.32766E+14,-1.02301E+14,9
1280,-2.42644E+14,-1.5713E+14,-5.47646E+14,9.10536E+14,0,-6.29661E+14,0,0,1.59831E+14,-2.07812E+14,-6.13561E+14,1.41062E+13,-6.12628E+14,9.59235E+14,9
1281,-2.2733E+14,-1.45985E+14,-4.88521E+14,3.13188E+14,0,1.48375E+14,0,0,2.45395E+14,-4.00488E+14,1.07922E+14,1.759E+14,-6.9741E+14,-5.72635E+14,9
1282,-3.54945E+14,-1.8454E+14,-7.46462E+14,9.10536E+14,0,1.41198E+13,0,0,5.93823E+14,-1.79169E+14,2.51791E+14,1.19028E+14,-7.99068E+14,-9.03093E+14,9
1283,-2.42644E+14,1.84741E+14,6.93979E+14,9.70271E+14,0,1.48375E+14,1,0,-3.91168E+14,4.78377E+14,6.33631E+14,-2.9411E+14,-4.94878E+14,-6.17073E+14,9
1284,-1.66075E+14,-1.2972E+14,1.02729E+14,3.13188E+14,0,1.48375E+14,1,0,2.5967E+14,-4.5136E+14,9.22068E+14,5.57416E+14,-1.25751E+14,3.15893E+13,9
1285,-1.50761E+14,-4.20085E+14,2.80104E+14,-4.52205E+12,0,1.48375E+14,1,0,6.86486E+14,-2.79464E+14,1.00102E+14,-1.70959E+14,-6.34248E+14,-5.03998E+14,9
1286,-3.84591E+14,-5.29724E+14,-4.29396E+14,6.71597E+14,0,1.48375E+14,0,0,-5.41599E+13,-3.43261E+14,1.11412E+14,-5.8081E+14,-7.39022E+14,6.55101E+13,9
1287,2.37779E+12,1.28114E+14,-1.78927E+14,-1.18018E+14,0,-9.08791E+14,0,0,-1.28186E+14,-1.1434E+14,-3.28489E+14,9.62054E+14,9.19061E+14,7.6322E+14,9
1288,-1.09924E+14,-5.84544E+14,2.20979E+14,3.72923E+14,0,7.65989E+14,0,0,6.05401E+14,-5.07159E+14,7.68754E+14,-6.60744E+14,-3.63455E+14,2.84902E+14,9
1289,3.30055E+14,8.95591E+14,1.28523E+14,1.08974E+14,0,-7.77202E+14,1,0,-2.95303E+14,-2.17459E+14,1.34421E+14,5.80568E+13,-6.01982E+14,-8.06174E+14,9
1290,-5.3773E+14,-1.68094E+14,1.81735E+14,1.80656E+14,0,-3.50531E+14,1,0,-1.35117E+14,6.06079E+14,4.37404E+14,-1.36871E+14,4.42731E+14,-4.32813E+13,9
1291,-7.92961E+14,-3.65265E+14,9.30478E+14,9.70271E+14,0,-3.50531E+14,0,0,-2.41281E+14,4.61935E+14,-5.09304E+14,-1.27154E+13,3.14121E+14,7.22877E+14,9
1292,-3.33545E+14,-3.10445E+13,8.71354E+14,1.44815E+14,0,-7.49289E+14,0,1,-2.43168E+14,4.00865E+14,-4.46494E+14,-8.67431E+14,-3.08199E+14,1.95787E+14,9
1293,-1.50761E+14,-1.40684E+14,5.75729E+14,1.14947E+14,0,-9.08791E+14,0,0,-5.8579E+14,1.01484E+14,1.0018E+14,-4.71632E+14,5.61634E+14,-3.48622E+14,9
1294,1.2587E+13,1.84741E+14,5.75729E+14,9.10536E+14,1,-4.98072E+14,0,0,-7.02762E+14,1.54192E+14,1.32972E+14,-9.39955E+14,-5.50041E+14,-1.16561E+14,9
1295,-4.35638E+14,-4.20085E+14,8.71354E+14,1.08974E+14,1,4.82258E+14,0,0,-2.32203E+14,3.53343E+14,-2.55665E+14,-8.03376E+14,-4.94427E+14,3.64747E+14,9
1296,1.76916E+14,-1.46166E+14,-3.11146E+14,3.13188E+14,1,3.27356E+14,0,0,-1.37205E+14,-3.21914E+14,-6.75569E+14,4.2263E+14,7.55759E+13,57027734385,9
1297,6.87378E+14,-9.11656E+14,9.89603E+14,1.32868E+14,1,-5.10034E+14,0,0,-8.28489E+14,5.04345E+14,2.57935E+14,2.93266E+14,1.35044E+14,9.15528E+14,9
1298,-1.50761E+14,5.66672E+14,8.12229E+14,1.38841E+14,0,-9.08791E+14,0,0,-6.15098E+14,1.26853E+14,1.17251E+14,-9.38858E+14,-6.96308E+14,-9.41536E+14,9
1299,2.37779E+12,4.02213E+14,1.2261E+14,1.80656E+14,0,-9.08791E+14,0,0,-1.82204E+13,-8.28596E+14,-8.88636E+14,-3.65423E+14,6.81313E+14,1.26438E+14,9
1300,-2.72682E+14,7.32939E+14,1.16698E+14,1.14947E+14,0,-7.49289E+14,0,1,-2.77741E+14,9.55538E+14,-8.17852E+14,-7.68791E+13,-1.56933E+14,6.30959E+14,9
1301,1.76916E+14,-3.63457E+14,6.93979E+14,1.03001E+14,0,-7.49289E+14,0,1,-2.65758E+14,-2.64812E+14,-9.31628E+14,-8.99785E+14,-1.5394E+14,7.438E+14,9
1302,-4.35638E+14,3.47393E+14,8.12229E+14,1.33984E+14,0,-9.08791E+14,0,0,-2.04396E+14,5.58028E+13,6.50336E+14,-5.59208E+13,1.20599E+14,-2.16855E+14,9
1303,2.37779E+12,1.84741E+14,6.34854E+14,9.70271E+14,0,-4.0237E+14,0,0,-1.10575E+14,1.40573E+13,1.48676E+14,1.13793E+14,3.55444E+14,1.07118E+14,9
1304,-5.88776E+14,-2.55625E+13,6.93979E+14,1.03001E+14,0,-7.14014E+14,0,0,-1.78022E+14,3.37969E+14,-3.67985E+14,-5.91618E+14,-3.08978E+14,5.23659E+14,9
1305,-1.09924E+14,3.47393E+14,8.71354E+14,1.80656E+14,0,1.404E+14,0,0,-1.43381E+14,6.0636E+14,4.71397E+14,-5.85358E+14,-4.18122E+14,-5.02304E+14,9
1306,-1.86493E+14,-2.00805E+13,6.93979E+14,1.20921E+14,0,-9.08791E+14,1,0,-3.78494E+14,1.12898E+14,1.46386E+14,-3.74907E+14,-5.86036E+14,-9.3079E+14,9
1307,-7.92961E+14,-2.06468E+13,1.28523E+14,4.32658E+14,0,-1.91029E+14,0,0,-5.06554E+14,-6.69728E+13,1.13184E+14,-6.6108E+14,1.80681E+14,-4.96699E+14,9
1308,-1.15028E+13,-1.45985E+14,7.53104E+14,-2.8416E+14,0,-4.22308E+14,1,0,-1.12128E+14,-1.67301E+14,1.17055E+13,-5.96074E+14,-4.24781E+14,-3.38722E+14,9
1309,4.83193E+14,6.21492E+14,1.28523E+14,1.20921E+14,0,-8.21065E+14,0,1,-1.50322E+14,1.61531E+14,-6.15416E+14,-4.23383E+14,2.21705E+14,3.7262E+14,9
1310,-2.72682E+14,-2.00805E+13,-7.46462E+14,1.62735E+14,0,-9.08791E+14,0,1,-1.88254E+14,5.0232E+14,-4.67301E+14,-8.70597E+14,4.93839E+14,6.05741E+14,9
1311,4.83193E+14,-3.10445E+13,1.16698E+14,7.42491E+13,0,-8.68916E+14,1,0,3.05236E+14,-3.74119E+14,8.07708E+14,5.5245E+13,-5.76687E+14,-5.18725E+13,9
1312,3.30055E+14,5.11853E+14,8.71354E+14,1.44815E+14,0,-9.08791E+14,0,0,1.52095E+14,-8.50493E+14,2.03383E+14,1.39911E+14,-3.4804E+14,-9.66711E+14,9
1313,-5.3773E+14,-1.45985E+14,5.75729E+14,6.71597E+14,0,-9.08791E+14,0,0,-4.97412E+14,6.77764E+14,9.59735E+14,-7.65161E+14,-1.52231E+14,-3.83817E+14,9
1314,1.2587E+13,7.31132E+14,6.34854E+14,7.31332E+14,0,-9.08791E+14,1,0,1.98722E+14,-1.63896E+14,1.71625E+14,-2.97973E+14,-7.06246E+14,-1.13949E+14,9
1315,2.37779E+12,-9.11656E+14,9.30478E+14,5.52127E+14,0,9.6138E+14,0,0,-7.62092E+14,-1.00875E+14,1.35864E+14,-2.0635E+14,-5.34764E+14,1.33994E+14,9
1316,2.79009E+14,-2.00805E+13,5.75729E+14,9.10536E+14,0,-8.60941E+14,0,0,5.9334E+14,-1.05413E+13,1.02959E+14,-1.512E+14,-2.94609E+14,-8.94527E+14,9
1317,7.8947E+14,2.92573E+14,3.39229E+14,7.42491E+13,0,1.44388E+14,0,0,-2.394E+14,2.90851E+14,-4.67651E+14,-9.02325E+13,3.24299E+14,3.04607E+14,9
1318,3.81101E+14,6.76312E+14,9.89603E+14,1.56762E+14,0,1.44388E+14,0,0,-3.08002E+14,-1.34452E+14,-1.30851E+14,-1.29192E+14,8.47734E+14,8.87727E+14,9
1319,7.38424E+14,1.28114E+14,6.93979E+14,1.08974E+14,0,1.44388E+14,0,0,-2.72093E+14,4.87952E+14,-1.04937E+14,-1.0706E+14,3.62735E+14,9.61746E+14,9
1320,-2.72682E+14,2.92573E+14,6.93979E+14,1.93719E+14,0,1.48375E+14,1,0,-5.23443E+14,-3.76104E+14,1.15977E+14,2.15386E+14,4.0467E+14,-1.40617E+13,9
1321,-3.84591E+14,2.92573E+14,1.40348E+13,9.10536E+14,0,1.48375E+14,1,0,-1.32877E+14,-1.26575E+14,1.205E+14,4.93831E+14,-2.37592E+14,-2.67588E+14,9
1322,-1.09924E+14,8.40772E+14,4.36038E+14,1.68709E+14,0,-9.08791E+14,0,0,-2.32667E+14,-3.29425E+14,1.26019E+14,3.7343E+13,-3.1439E+14,-5.92546E+14,9
1323,6.36332E+14,-9.11656E+14,1.16698E+14,3.13188E+14,0,-1.99004E+14,0,0,2.23297E+14,-3.89325E+13,1.55885E+14,3.85303E+14,-5.55511E+14,-1.0311E+14,9
1324,-2.72682E+14,6.76312E+14,1.2261E+14,3.13188E+14,0,1.2126E+14,1,0,-3.40043E+14,1.12938E+14,1.42638E+13,-5.84628E+14,-5.39911E+14,-8.14298E+14,9
1325,-1.55865E+14,-1.45985E+14,5.16604E+13,1.80656E+14,0,4.46983E+14,0,0,-6.51927E+13,5.45665E+14,1.75083E+13,-6.21753E+14,-4.31347E+14,-6.16271E+14,9
1326,-4.86684E+14,-1.2972E+14,1.61854E+14,7.91066E+14,0,1.48375E+14,1,0,-2.19439E+13,-5.27044E+14,1.28282E+14,-4.96653E+14,-4.94616E+14,-4.95336E+14,9
1327,-2.78376E+14,-4.20085E+14,-4.88521E+14,4.92392E+14,0,1.48375E+14,1,0,9.48084E+14,-8.62333E+14,3.17086E+14,-1.60139E+14,-2.57473E+14,-4.08136E+14,9
1328,2.37779E+12,2.37753E+14,3.98354E+14,1.32868E+14,1,-9.08791E+14,0,0,-2.68199E+14,1.73849E+14,2.0714E+14,-4.52854E+14,-4.64266E+14,-9.85493E+14,9
1329,-1.55865E+14,-2.55625E+13,-7.46462E+14,4.32658E+14,1,-9.08791E+14,0,0,-4.94948E+14,9.30847E+14,9.35716E+14,-2.46558E+14,-3.10888E+14,1.71362E+14,9
1330,-2.12016E+14,-5.29724E+14,-1.33771E+13,1.93719E+14,0,2.23679E+13,0,0,-2.01608E+14,1.97025E+14,1.3024E+14,5.95321E+14,-3.60273E+14,-7.45944E+14,9
1331,-1.81388E+14,-1.2972E+14,-1.1389E+14,3.72923E+14,0,1.67853E+14,0,0,-1.41977E+14,3.78456E+14,2.6048E+14,-2.33093E+14,5.22825E+14,-2.04292E+14,9
1332,1.2587E+13,7.32939E+14,9.30478E+14,1.80656E+14,0,-9.08791E+14,0,0,-3.27788E+13,8.03295E+14,1.2016E+14,1.61325E+13,4.61735E+13,2.91726E+14,9
1333,3.30055E+14,2.37753E+14,9.30478E+14,1.03001E+14,0,1.48375E+14,0,0,1.95921E+14,-4.21601E+14,2.03874E+14,3.0053E+14,-4.95125E+14,-1.36236E+14,9
1334,2.27963E+14,1.84741E+14,1.61854E+14,-1.95673E+14,0,1.48375E+14,0,0,4.36811E+14,-1.4718E+14,7.60847E+14,2.51583E+14,-7.93273E+13,1.25473E+14,9
1335,2.27963E+14,-2.00805E+13,2.20979E+14,4.32658E+14,0,8.81628E+14,0,0,-2.98237E+14,-2.07806E+14,-1.58944E+14,-9.69264E+13,5.83751E+14,2.83369E+14,9
1336,-2.37539E+14,1.84741E+14,-5.47646E+14,7.42491E+13,0,-9.08791E+14,0,0,1.84153E+14,-4.51088E+14,2.12216E+14,-2.97503E+14,-7.13782E+14,-1.1053E+14,9
1337,-2.32435E+14,-5.29724E+14,-6.65896E+14,-1.6469E+14,0,5.62009E+14,0,0,2.35228E+14,-1.51144E+14,1.25223E+14,-1.90591E+14,-7.7813E+14,-9.4904E+14,9
1338,1.2587E+13,-4.74904E+14,-7.46462E+14,-2.24425E+14,0,2.8748E+14,0,0,-2.84478E+14,-4.20913E+14,-2.95014E+12,-1.25383E+13,-4.0547E+14,1.03737E+14,9
1339,-1.96702E+14,-6.39364E+14,-1.67102E+14,-2.37488E+14,0,-9.08791E+14,0,0,-6.42266E+14,-5.68919E+14,-2.718E+14,-6.31156E+14,-6.22751E+14,-6.19515E+14,9
1340,-1.6097E+14,-6.39364E+14,-2.52021E+13,7.31332E+14,0,-9.08791E+14,0,0,-1.37639E+14,9.82589E+14,1.0628E+14,-1.05593E+14,-6.25998E+14,-3.95136E+14,9
1341,-2.31453E+14,-6.39364E+14,5.16604E+13,3.72923E+14,0,-9.08791E+14,0,0,-2.32249E+14,3.89481E+14,-5.3638E+14,1.0283E+14,1.5401E+13,7.0273E+14,9
1342,-1.30342E+13,-2.99662E+14,6.34854E+14,9.10536E+14,0,-9.08791E+14,0,0,2.09765E+14,-5.5169E+14,1.94858E+12,8.07087E+14,-5.26251E+14,-9.18587E+14,9
1343,-3.33545E+14,-6.39364E+14,5.75729E+14,5.52127E+14,0,-9.08791E+14,0,0,-3.10116E+14,-1.85683E+14,-1.49503E+14,-1.33255E+14,4.22294E+14,1.70583E+14,9
1344,3.30055E+14,6.76312E+14,1.28523E+14,9.70271E+14,0,-1.43178E+14,0,0,-3.00555E+14,1.16855E+14,1.38878E+13,5.28593E+14,-5.19452E+14,-8.1932E+14,9
1345,2.27963E+14,7.31132E+14,8.71354E+14,4.92392E+14,0,1.48375E+14,0,0,7.30803E+14,1.02306E+14,3.61144E+13,1.08991E+14,2.11937E+13,1.92659E+14,9
1346,-2.57958E+14,-2.1195E+14,2.20979E+14,-2.8416E+14,0,-9.08791E+14,0,0,-5.85854E+14,-2.55237E+13,7.78598E+14,1.63195E+13,2.00596E+13,7.22271E+14,9
1347,-3.09004E+14,-1.45985E+14,-7.25021E+14,1.62735E+14,1,-9.08791E+14,0,0,8.08933E+14,-2.03897E+14,1.8434E+14,8.66558E+14,-6.34017E+14,-1.36691E+14,9
1348,2.37779E+12,1.28114E+14,4.57479E+14,1.93719E+14,0,9.49417E+14,0,0,2.70728E+13,-5.21837E+14,1.27681E+14,3.76064E+14,-6.56332E+14,-8.00387E+13,9
1349,-7.83144E+14,-2.06468E+13,8.12229E+14,-1.04955E+14,0,-7.73214E+14,0,0,8.34678E+13,1.52443E+14,5.2256E+14,2.84038E+14,-5.47564E+14,-4.83464E+14,9
1350,2.79009E+14,2.37753E+14,8.12229E+14,1.56762E+14,0,-9.08791E+14,0,0,1.91564E+14,7.25902E+14,6.59475E+14,-6.75203E+14,-4.67473E+13,-7.06903E+14,9
1351,2.37779E+12,6.21492E+14,2.20979E+14,7.91066E+14,0,-9.08791E+14,0,0,-4.84573E+14,2.46106E+14,1.59921E+14,-4.97279E+14,-5.01147E+14,-8.38323E+12,9
1352,1.76916E+14,7.32939E+14,8.12229E+14,1.08974E+14,0,1.48375E+14,0,0,-1.50815E+14,2.87562E+13,3.02548E+14,-8.84488E+14,-4.01378E+14,-3.17966E+14,9
1353,6.87378E+14,5.66672E+14,1.40348E+13,1.03001E+14,0,1.48375E+14,0,0,1.70838E+14,-3.68831E+14,9.37414E+14,1.52987E+14,-4.41928E+14,-3.96067E+14,9
1354,6.36332E+14,4.57033E+14,-2.52021E+13,-4.63364E+14,0,2.8748E+14,0,0,6.70825E+14,-3.35486E+14,1.48858E+14,-2.10872E+14,-4.59929E+14,7.21312E+14,9
1355,-2.12016E+14,2.37753E+14,7.53104E+14,7.91066E+14,0,-9.08791E+14,0,0,-5.91885E+14,1.28019E+14,1.03981E+14,1.85503E+14,-3.39467E+14,-1.0315E+14,9
1356,-1.80407E+14,6.76312E+14,1.28523E+14,4.32658E+14,0,1.48375E+14,0,1,3.49536E+14,-1.35462E+13,1.57003E+14,-4.50823E+14,-7.15751E+13,-1.18079E+14,9
1357,1.09575E+14,-5.29724E+14,6.34854E+14,7.91066E+14,0,-6.29661E+14,0,0,3.0639E+14,-9.42984E+14,1.35728E+14,1.15841E+14,-4.32467E+14,-5.00971E+14,9
1358,2.79009E+14,-2.00805E+13,1.16698E+14,9.10536E+14,0,-9.08791E+14,0,1,-1.80395E+14,2.40559E+14,-6.53403E+14,-6.52004E+14,-3.0102E+14,1.81444E+13,9
1359,-1.29361E+14,-1.45985E+14,8.12229E+14,6.71597E+14,0,-9.08791E+14,0,1,-2.02791E+14,2.39593E+12,-7.30063E+14,-7.86635E+14,-4.50065E+14,1.72422E+14,9
1360,-1.81388E+14,5.11853E+14,5.16604E+13,1.08974E+14,0,1.48375E+14,0,1,-1.6366E+14,-4.36974E+14,-4.58336E+14,-5.38847E+14,1.2949E+14,1.20725E+14,9
1361,-2.22225E+14,-2.06468E+13,3.39229E+14,7.91066E+14,0,1.48375E+14,0,0,-1.11612E+14,-1.0976E+14,-1.17102E+13,-8.59829E+14,3.6318E+14,2.1131E+14,9
1362,-7.41914E+14,1.82934E+14,2.80104E+14,1.32868E+14,0,-8.92841E+14,0,0,-3.04186E+14,-3.83101E+14,-6.95547E+13,-6.72886E+14,-5.57779E+14,3.83316E+14,9
1363,6.36332E+14,-2.55625E+13,1.10785E+14,1.93719E+14,0,-9.08791E+14,0,0,-2.00055E+13,6.13163E+14,-3.34374E+14,-9.42804E+14,-2.9954E+14,5.70762E+14,9
1364,3.30055E+14,5.11853E+14,1.52173E+14,1.26894E+14,0,-9.08791E+14,0,0,-2.72755E+14,4.1395E+14,-7.93341E+14,-1.28587E+14,-1.24367E+14,5.3634E+14,9
1365,4.83193E+14,6.21492E+14,-2.67615E+14,-2.01647E+14,0,-9.08791E+14,0,0,-2.01676E+14,-2.78958E+14,-5.80344E+14,-3.96569E+14,1.75584E+14,1.52176E+14,9
1366,-4.35638E+14,-2.3936E+14,-2.20315E+14,3.13188E+14,0,-9.08791E+14,0,0,-5.28081E+14,1.20199E+14,2.09625E+14,1.49828E+14,1.69916E+13,1.10164E+14,9
1367,1.2587E+13,1.28114E+14,9.89603E+14,1.08974E+14,0,-9.08791E+14,0,0,-4.07542E+14,1.0501E+14,1.47244E+14,-6.16484E+14,-5.38371E+14,-7.64853E+14,9
1368,2.27963E+14,-9.11656E+14,6.34854E+14,-1.59832E+14,0,-9.08791E+14,0,0,7.04802E+14,-4.58721E+14,6.02609E+14,-3.46062E+14,6.24721E+14,8.96229E+14,9
1369,-2.2733E+14,2.92573E+14,2.20979E+14,7.91066E+14,0,-8.17077E+14,0,0,2.82335E+14,-3.63503E+14,1.29755E+14,2.91743E+14,-1.92289E+14,-7.51248E+14,9
1370,2.79009E+14,5.66672E+14,1.10785E+14,7.31332E+14,1,-8.60941E+14,0,0,-1.17519E+14,8.06741E+14,8.03018E+14,-3.87475E+14,-2.79435E+14,-1.5933E+14,9
1371,3.30055E+14,2.92573E+14,7.53104E+14,8.50801E+14,1,-9.08791E+14,0,0,-1.20346E+14,9.08109E+14,1.34779E+13,-8.83953E+14,1.23994E+14,2.21359E+13,9
1372,1.2587E+13,4.02213E+14,2.20979E+14,1.32868E+14,0,1.3994E+14,0,0,2.70955E+14,-5.62506E+14,1.26806E+14,1.11578E+14,-5.96223E+14,-1.16411E+14,9
1373,3.30055E+14,1.28114E+14,7.53104E+14,1.03001E+14,0,-3.54519E+14,0,0,4.97113E+14,-1.45695E+14,4.59295E+14,-3.94067E+14,-5.89596E+14,-4.69183E+14,9
1374,3.30055E+14,1.28114E+14,1.28523E+14,1.03001E+14,0,-9.08791E+14,0,0,-1.77212E+14,-4.75361E+14,-7.00447E+14,2.2135E+14,3.75416E+14,5.72253E+14,9
1375,1.76916E+14,6.21492E+14,1.16698E+14,1.56762E+14,0,-9.08791E+14,0,0,-4.48457E+14,-1.60761E+14,6.5876E+14,4.77312E+14,6.47679E+14,1.3237E+14,9
1376,-5.3773E+14,3.47393E+14,3.98354E+14,6.11862E+13,0,-9.08791E+14,0,0,3.87318E+14,-1.01313E+14,6.89012E+14,1.01984E+14,-4.16465E+14,-5.99894E+14,9
1377,-1.50761E+14,-1.5713E+14,6.93979E+14,7.31332E+14,0,-9.08791E+14,0,0,2.06925E+14,-6.42911E+14,1.97151E+14,-4.36056E+14,-2.29548E+13,-1.1329E+14,9
1378,5.3424E+14,1.82934E+14,-7.46462E+14,3.13188E+14,0,-9.08791E+14,0,0,-1.06399E+13,5.73688E+14,3.21889E+14,-3.2311E+14,-5.26322E+14,2.00877E+14,9
1379,-3.33545E+14,2.37753E+14,1.6991E+14,1.44815E+14,0,-9.08791E+14,0,0,-6.47324E+14,2.17135E+14,2.876E+14,1.40249E+14,1.56706E+13,8.30531E+14,9
1380,1.76916E+14,5.66672E+14,5.16604E+13,-2.19567E+14,0,-9.08791E+14,0,0,2.35643E+14,-4.01839E+14,1.45128E+14,-5.39706E+14,-7.16855E+14,-5.46368E+14,9
1381,7.48241E+14,-2.55806E+14,5.16604E+13,3.72923E+14,0,-9.08791E+14,0,0,2.81317E+13,-2.31075E+14,1.4982E+14,-2.44926E+14,-5.08954E+14,-1.02177E+13,9
1382,5.3424E+14,3.47393E+14,1.04873E+14,3.13188E+14,1,1.48375E+14,0,0,1.27248E+14,2.21801E+14,2.21401E+14,-6.23359E+14,-5.41699E+14,-1.2471E+14,9
1383,-2.52853E+14,-8.58643E+14,-4.29396E+14,1.03001E+14,1,-9.08791E+14,0,0,2.53882E+14,-4.61898E+14,1.37476E+14,-3.86729E+14,1.94471E+14,-1.04604E+14,9
1384,1.76916E+14,-1.45985E+14,-3.11146E+14,4.32658E+14,1,1.48375E+14,0,1,3.49101E+14,1.30847E+14,7.09214E+14,-2.54483E+14,-5.3656E+14,-9.02201E+14,9
1385,4.32147E+14,6.76312E+14,1.81735E+14,1.03001E+14,1,-9.08791E+14,0,1,-1.91353E+14,-1.53212E+14,-1.06562E+14,-1.28603E+14,-7.16678E+14,1.51392E+14,9
1386,-1.80407E+14,7.32939E+14,1.16698E+14,1.50788E+14,1,-9.08791E+14,0,1,1.80379E+14,4.17372E+14,1.13482E+14,2.96866E+13,-5.10955E+14,-5.46945E+14,9
1387,1.76916E+14,7.31132E+14,1.04873E+14,1.44815E+14,0,-9.08791E+14,0,0,-5.86438E+14,-1.01317E+13,1.64718E+14,-4.35797E+14,-4.58662E+14,-3.38036E+14,9
1388,-1.66075E+14,4.57033E+14,4.57479E+14,1.14947E+14,0,6.14461E+14,0,0,2.95322E+14,-6.03813E+14,1.17533E+14,3.64114E+14,-4.83816E+14,-6.95882E+14,9
1389,-2.2733E+14,-2.44842E+14,4.36038E+14,-1.04955E+14,0,-9.08791E+14,0,0,4.41506E+14,-1.53069E+14,6.59313E+14,1.37608E+14,-6.4141E+14,-1.62729E+14,9
1390,-1.96702E+14,-1.62612E+14,2.80104E+14,4.32658E+14,0,-9.08791E+14,0,0,-2.22477E+14,4.36781E+13,-2.5301E+14,-1.09992E+14,6.20754E+14,1.63829E+14,9
1391,-1.81388E+14,-3.65265E+14,-3.20827E+14,1.32868E+14,0,-9.08791E+14,0,0,-4.2693E+14,1.01029E+14,7.34246E+13,4.28581E+13,4.52769E+14,-2.73263E+14,9
1392,2.27963E+14,5.11853E+14,1.61854E+14,2.53453E+14,0,1.48375E+14,0,0,3.25655E+14,-9.39311E+14,8.83982E+14,1.34486E+14,-6.3454E+13,2.33982E+14,9
1393,-1.86493E+14,-2.61288E+14,6.34854E+14,1.93719E+14,0,-9.08791E+14,0,0,2.77744E+14,-7.79479E+14,1.58667E+14,1.12544E+14,-4.68046E+14,-6.32306E+14,9
1394,1.76916E+14,1.28114E+14,9.30478E+14,1.33984E+14,0,-9.08791E+14,0,0,2.48021E+14,-4.7612E+14,1.38422E+14,-5.69331E+14,-7.62276E+14,-1.21108E+14,9
1395,-2.47748E+14,-1.45985E+14,1.61854E+14,5.52127E+14,0,8.35004E+14,0,0,2.10925E+14,-2.37261E+14,1.62707E+14,-4.98447E+14,-7.0501E+14,-6.78917E+14,9
1396,3.30055E+14,2.92573E+14,1.52173E+14,7.42491E+13,0,-9.08791E+14,0,0,4.45195E+14,-1.17337E+13,5.48725E+14,-4.57637E+14,-6.37022E+13,1.22017E+14,9
1397,-3.14108E+14,-3.63457E+14,2.80104E+14,4.92392E+14,0,-9.08791E+14,0,0,2.41277E+14,-3.77155E+14,1.42666E+14,1.28902E+14,-6.87378E+14,-9.79009E+14,9
1398,-2.78376E+14,-2.72252E+14,1.02729E+14,1.33984E+14,0,-9.08791E+14,0,0,1.93464E+14,-4.8496E+14,2.10871E+14,-7.16414E+14,-6.3433E+14,-1.00006E+14,9
1399,-1.20133E+14,-3.10626E+14,4.57479E+14,7.91066E+14,0,-9.08791E+14,0,1,4.27089E+14,-4.5575E+14,-9.05679E+14,-1.50543E+14,-1.28323E+14,9.01519E+14,9
1400,-2.57958E+14,-5.84544E+14,5.75729E+14,4.32658E+14,0,-9.08791E+14,0,0,2.81349E+11,-5.74874E+14,1.19466E+14,3.12163E+14,-4.65092E+14,-8.95969E+14,9
1401,-2.83481E+14,-2.55806E+14,1.02729E+14,6.11862E+13,0,-9.08791E+14,0,0,3.54068E+14,-1.08659E+14,1.15618E+14,-2.46365E+14,-4.20932E+14,-3.22393E+14,9
